C_ID,T_ID,Text,Completion
1039,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 손승연 대박 랩도잘하는데 함보여주자,
유저1: 이젠 이런기사도 지겹다..70살까지 우려먹을겨?,
유저0: 내시같이 생긴 너석들이 ..코메디도 이런코메디가 없다,
유저0: 긍정적으로 생각ㅎ시고 극단적인 선택은 하지마시길","중립,중립,성희롱/혐오,중립"
1040,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 갱상도 극우알밥이들과 틀딱논네들은 518만 나오면 악을 지르며 달려드네..,
유저1: 남자는여자없이못사나?ㅡㅡ,
유저1: 축하드려요! 행복하게 사세요!!,
유저2: 못생긴년 할당제 ㅋㅋ,
유저0: 벌도 안받은 성범죄자 조문가는 건 자기 가족이 성폭행당해도 아무 말 안한다는 뜻아님??????왜 가는 거지,,,,ㄹㅇ왜가는거야,,,,,,,무슨 뜻으로 가는거야,,,,
유저1: 구질구질한 하류인생 아짐매들 몸에서 썩은내가 진동을하네 아침부터 ㅋㅋㅋㅋㅋㅋ,
유저1: 제 2 의 송혜ㅇ네수지도 나중에 어린 순진한 남자랑하겠지돈이 좋구나,
유저3: 백마탄 돼지 ㅋㅋㅋ,
유저1: 애국보수와 자유당 수준 = 후진국","성희롱/혐오,중립,중립,욕설/비하/모욕,중립,성희롱/혐오,중립,성희롱/혐오,성희롱/혐오"
1041,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 이새리 결혼하는걸 내가 알아야되나?전파낭비다.,
유저0: 저러고있으니 육성재랑 비슷하게생겼네,
유저0: 지잡대 표창장 가지고 뭔 난리여 지잡대에서 상받으면 의대 입학 쌉가능?ㅋㅋㅋ 개웃기노","욕설/비하/모욕,중립,욕설/비하/모욕"
1042,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 돈 갚아라 도둑년아,
유저1: 조선족? 말투가~ㅋㅋ,
유저1: 기자님이랑 스타일 비슷해ㅜㅜ,
유저1: 황당하다는 사람은 인생 참 편하게 사는가보다... 모든 기준을 자기자신에게 맞추고 심지어 드라마 설정도 자기기준에서 평가하고... 충분히 저 상황이면 그럴수도 있지 저게 가능하네 어쩌네 한심 그자체 ㄷ,
유저0: 골빈 늙은이들아 SNS그만하고 빨리 저승사자 만나로 가자...","욕설/비하/모욕,중립,중립,중립,성희롱/혐오"
1043,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 얼굴이 바꼈는데?,
유저0: 이젠 당신 차례야. 검찰들 뭐하냐 이 아줌마랑 자녀들 , 사학도 다 털자~!!,
유저1: 코르셋으로 쫄라 매 놓고","중립,중립,중립"
1044,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 식탁씬 ..ㅋㅋ넘 웃겨 현실 멜로~~,
유저0: 댓글에 여자가 더 많으면 일단 걸러라. 무슨 피냄새가 마장동 도축장보다 비리게 난다.,
유저1: ㅈㄹ해도 결국 볼 거잖아 ㅋㅋㅋㅋ,
유저1: 김창환말거 그 에이시발 그것도 이름까라,
유저1: 진짜 웃긴건...이승기 욕심이 너무 과욕을,
유저1: 같은 이단끼리 끼리 비방하네 ㅋㅋ 저딴걸 교회라고 돈가져다 받치는 인간들은 ...,
유저2: 따로 살래요,
유저1: 그냥 스쿨존 들어가지를 마. 출퇴근 하는 초등교사 ㅈ대는 꼴 나오고 나서야 개정될듯","중립,성희롱/혐오,욕설/비하/모욕,중립,중립,성희롱/혐오,중립,중립"
1045,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 상민이형..화들짝!! 휴우..~,
유저0: 중국은 아기한테도 저러는구나.. 중국은 뭘하든 상상 이상이다,
유저0: 성,괴너무티남,
유저0: 노무현이 외국인 지문날인 폐지하고 마약소굴 됨,
유저0: 생긴거 진짜 쓰.레.기.같이 생겼네,
유저0: 벌써??세월이란 놈..참..나만 나이먹는구나.싶더니만..그건 또 아니었네.","중립,성희롱/혐오,성희롱/혐오,중립,성희롱/혐오,중립"
1046,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 예수팔이들....정신병자들 같으니라구...ㅉㅉㅉ,
유저1: ㅋㅋ 도로 503당 ㅋㅋ ㅋㅋ 노망난 할매의 나 빼줘 ㅋㅋ,
유저1: 노골반 납작엉덩이가 대부분이라 불쾌,
유저1: 보기만 좋구만 와꾸 박살난 애들이 꼭 평가질ㅋㅋ 아, 그게 나다 싶으면 비추박겠지 ^^,
유저2: 이 형 램지 컨셉 슬슬 잡네 ㅋㅋ,
유저1: 누구 좋으라고 핵을 포기하나 이 쪽바리 새끼야 그리고 왜이버 너희 왜구소굴 이잖아,
유저2: 쫓겨날까겁나긴 한가보네 ㅎㅎ 간사하긴... 그래봤자 근본은 니혼징 ㅡㅡ 안 속아,
유저3: 조만간 말타고 웨딩사진찍는게 유행이 되겟군....,
유저2: 박보검 대 박서준인가,
유저3: Hot에 비빌수 있는건 아이돌중엔 없음 싱글에선 유승준 조성모 가 있긴함","성희롱/혐오,성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,욕설/비하/모욕,성희롱/혐오,중립,중립,중립"
1047,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 오캬도 끝나나ㅜㅜ 까탈레나 이후로 활동도 없고ㅜㅜ,
유저0: 이무송이 진짜 웃기던데ㅋㅋ,
유저0: 고노 이넘은 생긴것부터가 재수없게 생겼네..열등감에 쩔어서 공격적인듯....,
유저0: 뚱땡이 다시 데리고 오겠지.ㅋ,
유저1: 여자 의진이가 1위확정 아녀?,
유저1: 근데 둘다 유쾌하고 좋긴한대 너무 둘다 방방뜸ㅋ 한명더필요할듯,
유저1: 이걸로 여자들 남자들 하면서 싸우지말자 미투자체는 성폭행범 잡아내는 좋은 운동인건 맞다 그걸로 피해볼 힘없는 학생들과 연기자들 등등이 줄어든거니까 항상 일부 “이상한” 여자들과 남자들이 문제인거다,
유저0: 다른사림의 눈도 배려하자 남자들의 툭튀처럼 뚱녀들 레깅스도 눈 버린다","중립,중립,성희롱/혐오,성희롱/혐오,중립,중립,중립,성희롱/혐오"
1048,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?","도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸"
1049,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 한 번 벌갱이는 9대를 씨를 말려야 한다.,
유저1: 전쟁나면 한국을 위해 싸울거냐 짱깨놈아,
유저2: 여기 욕다는 사람들 아는형님 1도 안보면서 욕하는거봐 너희가 여기서 지랄지랄을 해도 폐지안해,
유저0: 애들이 하던말던 뭔상관이야 하고싶으니까 햇겠지 우리나라사람들 오지랖진짜ㅋㅋㅋㅋㅋ,
유저0: 부자동네에 사는 젊은사람. 자기가 벌어서 샀을까? 소박하게 사는것처럼 포장되는거 씁쓸. 나이드신분은 그런생각 덜드는데. 하긴 그래봤자 서울시내에서 싼동네긴하지만 진관동내에서 부자동네.,
유저0: 돈벌어야지 당연한걸갖고 난리들이네 지들도 그럴거면서","성희롱/혐오,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,중립,중립"
1050,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 난 에릭나오는거빼고 거진다 봤음 이번편도 재밌다 신선해 동남아 쭝국일본 아니라서.,
유저1: 김지훈 패션 어뜨케 이미지좋은데..,
유저2: 손예진하고 정해인이면 본방사수해야지,
유저2: 고인의 탁월한 안목.dsp 미모유전자!!,
유저3: 종교가세상을더혼란시키는구나 지옥이나가라,
유저0: 침몰하는 씹도에 올라타버린 세호님 지못미 ㅠ,
유저3: 못생기면 방송 나오지 말자.,
유저3: 아니ㅋㅋ탑은빼야지","중립,중립,중립,중립,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,중립"
1051,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 이태임이랑ㅜㅜㅜㅜ 부럽다ㅜㅜㅜ,
유저1: 관종이네 평소에도 저렇게 입고 다닐까 돈많은 남자 물었다고 ㅈㄴ 자랑질ㅋ,
유저2: 줌마들 엥가이 빠라 재껴요 시청률3퍼 존망 이구만 뭘 자꾸 재밌데 ㅋㅋ,
유저0: 짱깨는 그입닥쳐라..니들입에 묻은 똥이나 처리하지..,
유저1: 좌빨 정치 연예인들은 조용하네 ~~정권 바뀌면 또 나댈려나~~,
유저1: 방송은 보구선 이야기하나 연기 다 잘하는데 왜 난리들인지,
유저0: 쪽발이도 싫지만 짱깨는 더싫다!,
유저0: 비겁한 늙은 구렁이가 지하로 숨었냐","중립,욕설/비하/모욕,성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,성희롱/혐오,중립"
1052,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 열심히 노력한 다른 배우들 고생한 스텝들 재미나게 보는 시청자들 생각해서 해주세요 어거지 부리면서 욕하는 포털 장악한 비이성적인 사람들 무시해도 됩니다,
유저0: 간만에 본방사수하고 빵터짐ㅋ아 전현문ㅋ매력덩어리,
유저0: 유니클로 안 입으면 입을 옷이 없나?,
유저0: 반갑다 최창민 영웅이란 노래 지금도 듣는데,
유저1: 가수 비보면 주인공 노래가사써서폭망인데.. 잘 해봐요..,
유저0: 무도충들만 짜증나지...이명박이나 503때 폐지하면 핑곗거리가 있어서 난리치는데 지네달님이 대통령이라 화도 못 냄ㅋㅋ,
유저0: 저런 인재가 공무원이나 하니 노벨상이 평화상 하나 밖에 없지 ㅋㅋㅋㅋ,
유저0: 전세계에서 우리나라 욕은 조중동과 미통당과 이들을 옹호하는 댓글러들뿐.,
유저1: 자숙하시고 연기로 보답하시길..","중립,중립,중립,중립,중립,성희롱/혐오,성희롱/혐오,중립,중립"
1053,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: ㅅㅂ 말투보면 달창 새끼들 개 틀딱이네 말투좀 바꾸고 와~~,
유저0: [티아라..] 이젠 티아라 한명 한명의 """"재능""""에 초점을 맟출떄가 되었다..소홀함이없어야..,
유저1: 하는 말도 생긴것도 조폭두목같다..","욕설/비하/모욕,중립,성희롱/혐오"
1054,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 공유김고은이랑사귀자너,
유저1: 마눌이 작가니 공동작업이겠네,
유저0: 아니.. 알레르기가 문제가 아니잖아ㅋㅋㅋㅋㅋㅋ 노래 안무 뮤비 하;;;;,
유저2: 극우색기들은 쳐내라. 민노당해체 했듯이.,
유저2: 여자말고 범죄용의자 정보털어서 카톡보내 걔들도무서워자수한다","중립,중립,중립,욕설/비하/모욕,중립"
